"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalArea","IsRemodeled","IsRemodeledRecently","NewHouse","HouseAge","LastSold","TimeRemodeledSold","HouseInsideSF","FenceCondB","GarageFinishCondB","FunctionalB","BsmtFinishB1","BsmtFinishB2","ExterQualB","ExterCondlB","BsmtQualB","BsmtCondB","BsmtExposureB","HeatingQCB","KitchenQualB","FireplaceQuB","GarageQualB","GarageCondB","PoolQCBad","FenceCondG","GarageFinishCondG","FunctionalG","BsmtFinishG1","BsmtFinishG2","ExterQualG","ExterCondlG","BsmtQualG","BsmtCondG","BsmtExposureG","HeatingQCG","KitchenQualG","FireplaceQuG","GarageQualG","GarageCondG","IsPoolQCG","RegShape","LandContourLvl","LandSlopeGtl","ElectricalBreaker"
"451","30","RM",70,5684,"Pave",NA,"Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",6,8,1930,2005,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,0,1,0,1,0,813,813,"GasA",5,"Y","FuseA",813,0,0,813,0,0,1,0,2,1,4,5,7,0,0,"Detchd",1932,1,1,270,2,2,0,0,113,0,0,0,0,NA,NA,NA,0,"6","2006","WD","Normal",11.6082356447746,9389,1,1,0,80,4,1,813,NA,1,0,1,1,0,0,0,0,1,0,0,1,1,1,NA,NA,0,1,0,0,1,1,1,1,0,1,1,0,0,0,NA,1,1,1,0
"452","20","RL",62,10516.8280821918,"Pave",NA,"IR1","Low","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,5,1975,1975,"Gable","WdShngl","Plywood","Plywood","None",0,3,3,"CBlock",4,3,6,5,655,1,0,878,1533,"GasA",3,"Y","SBrkr",1533,0,0,1533,1,0,2,0,2,1,4,5,7,2,3,"Attchd",1975,1,2,576,3,3,1,200,54,0,0,0,0,NA,NA,NA,0,"12","2006","WD","Normal",12.5425448821514,17540.8280821918,0,1,0,35,4,31,1533,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,0,0,1
"453","60","RL",0,9303,"Pave",NA,"IR1","Lvl","Corner","Gtl","Timber","Norm","Norm","1Fam","2Story",6,5,1996,1997,"Hip","CompShg","VinylSd","VinylSd","BrkFace",42,4,3,"PConc",6,3,0,5,742,1,0,130,872,"GasA",5,"Y","SBrkr",888,868,0,1756,1,0,2,1,3,1,3,7,7,0,0,"Attchd",1996,3,2,422,3,3,1,144,122,0,0,0,0,NA,NA,NA,0,"7","2007","WD","Normal",12.2258752728264,15289,1,1,0,14,3,10,1756,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"454","60","FV",75,9000,"Pave",NA,"Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,0,1,0,1,0,768,768,"GasA",5,"Y","SBrkr",786,804,0,1590,0,0,2,1,3,1,4,6,7,0,0,"Attchd",2008,2,2,676,3,3,1,0,30,0,0,0,0,NA,NA,NA,0,"6","2009","WD","Normal",12.2548628096996,14497,0,1,0,2,1,1,1590,NA,0,0,1,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"455","90","RL",63,9297,"Pave",NA,"Reg","Lvl","Inside","Gtl","Mitchel","Norm","Norm","Duplex","1Story",5,5,1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,3,0,5,1606,1,0,122,1728,"GasA",3,"Y","SBrkr",1728,0,0,1728,2,0,2,0,4,2,3,8,7,0,0,"Detchd",1976,1,2,560,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"7","2006","WD","Family",12.1441972418121,16832,0,1,0,34,4,30,1728,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"456","20","RL",80,9600,"Pave",NA,"Reg","Lvl","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1973,1973,"Hip","CompShg","HdBoard","HdBoard","BrkFace",320,3,3,"CBlock",3,3,0,5,916,1,0,326,1242,"GasA",2,"Y","SBrkr",1242,0,0,1242,0,0,1,1,3,1,3,6,7,1,3,"Attchd",1973,1,2,528,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"9","2007","WD","Normal",12.0753943218881,15496,0,1,0,37,3,34,1242,NA,1,0,0,1,0,0,0,0,1,1,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,1
"457","70","RM",34,4571,"Pave","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,5,1916,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,3,3,"BrkTil",3,3,0,1,0,1,0,624,624,"GasA",2,"N","SBrkr",624,720,0,1344,0,0,1,0,4,1,3,7,7,0,0,"Detchd",1916,1,3,513,2,2,1,0,0,96,0,0,0,NA,NA,NA,0,"5","2008","COD","Abnorml",11.4927227576527,9150,1,1,0,94,2,58,1344,NA,1,0,1,1,0,0,0,0,1,1,0,1,1,1,NA,NA,0,1,0,0,1,1,1,1,0,0,1,0,0,0,NA,1,1,1,1
"458","20","RL",0,10516.8280821918,"Pave",NA,"IR1","Low","CulDSac","Mod","ClearCr","Norm","Norm","1Fam","1Story",4,6,1954,1994,"Flat","Tar&Grv","Plywood","Plywood","None",0,3,3,"CBlock",4,3,6,4,1116,1,0,248,1364,"GasA",5,"Y","SBrkr",1663,0,0,1663,1,0,1,0,2,1,4,6,6,2,4,"Attchd",1954,3,2,529,3,3,1,224,137,0,0,0,0,NA,NA,NA,0,"3","2008","WD","Normal",12.4529327234617,17460.8280821918,1,1,0,56,2,14,1663,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,0,0,1
"459","70","RM",0,5100,"Pave","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,7,1925,1996,"Hip","CompShg","Stucco","Wd Shng","None",0,3,4,"PConc",3,3,0,1,0,1,0,588,588,"GasA",2,"Y","SBrkr",833,833,0,1666,0,0,1,0,3,1,4,7,7,1,4,"Detchd",1925,1,1,228,3,3,1,192,63,0,0,0,0,NA,3,NA,0,"6","2008","WD","Normal",11.9891596439666,10091,1,1,0,85,2,12,1666,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,NA,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,NA,1,1,1,1
"460","50","RL",0,7015,"Pave",NA,"IR1","Bnk","Corner","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,4,1950,1950,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",161,3,3,"CBlock",3,3,0,2,185,1,0,524,709,"GasA",3,"Y","SBrkr",979,224,0,1203,1,0,1,0,3,1,4,5,7,1,3,"Detchd",1950,1,1,352,3,3,1,0,0,248,0,0,0,NA,NA,NA,0,"7","2009","WD","Normal",11.6082356447746,11600,0,1,0,60,1,59,1203,NA,1,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,0,0,1,1
"461","60","FV",75,8004,"Pave",NA,"IR1","Lvl","Inside","Gtl","Somerst","RRAn","Norm","1Fam","2Story",8,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",110,4,3,"PConc",4,3,0,6,544,1,0,288,832,"GasA",5,"Y","SBrkr",832,1103,0,1935,1,0,2,1,3,1,3,8,7,0,0,"BuiltIn",2009,3,2,552,3,3,1,0,150,0,0,0,0,NA,NA,NA,0,"12","2009","New","Partial",12.4815619372163,14425,0,0,1,1,1,0,1935,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"462","70","RL",60,7200,"Pave",NA,"Reg","Lvl","Inside","Gtl","SWISU","Feedr","Norm","1Fam","2Story",7,9,1936,2007,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,4,4,"PConc",4,4,0,5,350,4,210,0,560,"GasA",5,"Y","SBrkr",575,560,0,1135,1,0,1,0,3,1,4,6,7,0,0,"Detchd",1971,2,2,576,3,3,1,256,0,0,0,0,0,NA,3,NA,0,"4","2009","WD","Normal",11.9511803959014,11482,1,1,0,74,1,2,1135,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"463","20","RL",60,8281,"Pave",NA,"IR1","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,0,3,553,4,311,0,864,"GasA",4,"Y","SBrkr",864,0,0,864,0,0,1,0,3,1,3,5,7,1,1,"Detchd",1965,1,1,360,3,3,1,0,0,236,0,0,0,NA,2,NA,0,"12","2009","WD","Normal",11.0410480813427,12393,0,1,0,45,1,44,864,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"464","70","RL",74,11988,"Pave",NA,"IR1","HLS","Inside","Mod","Crawfor","Norm","Norm","1Fam","2Story",6,7,1934,1995,"Hip","CompShg","Stucco","Stucco","None",0,3,3,"CBlock",3,3,0,2,326,1,0,389,715,"GasA",2,"Y","FuseA",849,811,0,1660,0,0,1,1,3,1,3,6,7,1,4,"Detchd",1939,1,1,240,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"8","2008","WD","Normal",12.1479137313566,17052,1,1,0,76,2,13,1660,NA,1,0,1,1,0,0,0,0,1,1,0,0,0,0,NA,NA,0,1,0,0,1,1,1,1,0,0,1,1,1,1,NA,0,0,0,0
"465","20","RL",60,8430,"Pave",NA,"Reg","HLS","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",5,5,1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",136,3,3,"CBlock",4,3,0,3,616,1,0,424,1040,"GasA",3,"Y","SBrkr",1040,0,0,1040,0,0,2,0,3,1,3,5,7,0,0,"No",1978,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,"8","2009","WD","Normal",11.7280368445872,12786,0,1,0,32,1,31,1040,NA,1,0,0,1,0,0,0,0,1,0,0,1,1,1,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,0,0,NA,1,0,0,1
"466","120","RM",0,3072,"Pave",NA,"Reg","Lvl","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",7,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",18,4,3,"PConc",4,3,0,1,0,1,0,1375,1375,"GasA",5,"Y","SBrkr",1414,0,0,1414,0,0,2,0,2,1,4,6,7,1,3,"Attchd",2004,3,2,398,3,3,1,144,20,0,0,0,0,NA,NA,NA,0,"5","2006","WD","Normal",12.0936875149354,9230,0,1,0,6,4,2,1414,NA,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"467","20","RL",85,10628,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,5,1970,1970,"Flat","Tar&Grv","Plywood","Plywood","None",0,3,4,"CBlock",3,4,6,6,778,1,0,499,1277,"GasA",3,"Y","SBrkr",1277,0,0,1277,1,0,1,0,2,1,3,5,7,1,1,"Attchd",1970,1,2,526,3,3,1,0,0,0,0,176,0,NA,2,NA,0,"4","2007","WD","Normal",12.0257490913989,16523,0,1,0,40,3,37,1277,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,1,1,1,1
"468","70","RL",79,9480,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Artery","Norm","1Fam","2Story",5,7,1942,1995,"Gable","CompShg","MetalSd","MetalSd","Stone",224,3,3,"CBlock",3,3,0,2,386,1,0,342,728,"GasA",5,"Y","SBrkr",888,756,0,1644,0,0,1,1,3,1,4,7,7,2,4,"Attchd",1942,1,1,312,3,3,1,168,0,0,0,0,0,NA,NA,NA,0,"6","2007","WD","Normal",11.8947807074393,15007,1,1,0,68,3,12,1644,NA,1,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"469","20","RL",98,11428,"Pave",NA,"IR1","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",248,4,3,"PConc",4,3,0,1,0,1,0,1626,1626,"GasA",5,"Y","SBrkr",1634,0,0,1634,0,0,2,0,3,1,4,7,7,1,4,"Attchd",2006,2,3,866,3,3,1,0,44,0,0,0,0,NA,NA,NA,0,"5","2007","WD","Normal",12.4292161968444,19204,0,1,0,4,3,1,1634,NA,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,0,1,1,1
"470","60","RL",76,9291,"Pave",NA,"IR1","Lvl","Corner","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",6,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,4,3,"PConc",4,3,0,6,426,1,0,406,832,"GasA",5,"Y","SBrkr",832,878,0,1710,0,0,2,1,3,1,4,7,7,0,0,"Attchd",1993,2,2,506,3,3,1,144,70,0,0,0,0,NA,NA,NA,0,"6","2008","WD","Normal",12.1388638958367,15291,0,1,0,17,2,15,1710,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"471","120","RL",0,6820,"Pave",NA,"IR1","Lvl","Corner","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1985,1985,"Gable","CompShg","HdBoard","HdBoard","None",0,4,3,"PConc",4,3,3,6,368,4,1120,0,1488,"GasA",3,"Y","SBrkr",1502,0,0,1502,1,0,1,1,1,1,4,4,7,0,0,"Attchd",1985,2,2,528,3,3,1,0,54,0,0,140,0,NA,NA,NA,0,"6","2010","WD","Normal",12.2643415536542,13522,0,1,0,25,0,25,1502,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,1,NA,0,1,1,1
"472","60","RL",92,11952,"Pave",NA,"Reg","Lvl","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",7,6,1977,1977,"Mansard","WdShake","WdShing","Plywood","None",0,3,3,"CBlock",4,3,0,1,0,1,0,808,808,"GasA",3,"Y","SBrkr",1161,808,0,1969,0,0,2,1,3,1,3,8,7,1,4,"Attchd",1977,2,2,534,3,3,1,0,0,0,0,276,0,NA,NA,NA,0,"11","2007","WD","Normal",12.1547793511426,18408,0,1,0,33,3,30,1969,NA,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"473","180","RM",35,3675,"Pave",NA,"Reg","Lvl","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SLvl",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,3,3,"PConc",4,3,6,6,459,1,0,88,547,"GasA",5,"Y","SBrkr",1072,0,0,1072,1,0,1,0,2,1,3,5,7,0,0,"Basment",2005,2,2,525,3,3,1,0,28,0,0,0,0,NA,NA,NA,0,"6","2008","WD","Normal",11.9049675527463,7581,0,1,0,5,2,3,1072,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,1,1,1,1
"474","20","RL",110,14977,"Pave",NA,"IR1","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",304,4,3,"PConc",6,3,6,6,1350,1,0,626,1976,"GasA",5,"Y","SBrkr",1976,0,0,1976,1,0,2,0,2,1,4,7,7,1,6,"Attchd",2006,2,3,908,3,3,1,250,63,0,0,0,0,NA,NA,NA,0,"7","2007","New","Partial",12.9945300058944,24516,1,0,0,4,3,0,1976,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1
"475","120","RL",41,5330,"Pave",NA,"Reg","Lvl","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2000,2000,"Gable","CompShg","CemntBd","CmentBd","None",0,4,3,"PConc",4,3,3,6,1196,1,0,298,1494,"GasA",5,"Y","SBrkr",1652,0,0,1652,1,0,2,0,2,1,6,6,7,0,0,"Attchd",2000,2,2,499,3,3,1,96,48,0,0,0,0,NA,NA,NA,0,"8","2007","WD","Normal",12.4332082181139,12306,0,1,0,10,3,7,1652,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,0,1,1,NA,1,1,1,1
"476","20","RL",80,8480,"Pave",NA,"Reg","Lvl","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,1963,1963,"Hip","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,0,6,630,1,0,340,970,"GasA",3,"Y","SBrkr",970,0,0,970,1,0,1,0,2,1,3,5,7,0,0,"Detchd",1996,1,2,624,3,3,1,0,24,0,0,192,0,NA,NA,NA,0,"7","2007","WD","Normal",11.7943379244084,13280,0,1,0,47,3,44,970,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"477","20","RL",75,13125,"Pave",NA,"Reg","Lvl","Inside","Mod","CollgCr","Norm","Norm","1Fam","1Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",215,3,3,"PConc",4,3,6,6,994,1,0,484,1478,"GasA",5,"Y","SBrkr",1493,0,0,1493,1,0,2,0,3,1,4,7,7,1,3,"Attchd",1997,3,2,508,3,3,1,140,39,0,0,0,0,NA,NA,NA,0,"4","2008","WD","Normal",12.2496109475447,20044,1,1,0,13,2,10,1493,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,1,1,0,1
"478","60","RL",105,13693,"Pave",NA,"Reg","Lvl","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",9,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",772,6,3,"PConc",4,3,3,1,0,1,0,2153,2153,"GasA",5,"Y","SBrkr",2069,574,0,2643,0,0,2,1,3,1,6,9,7,1,4,"BuiltIn",2006,3,3,694,3,3,1,414,84,0,0,0,0,NA,NA,NA,0,"3","2007","WD","Normal",12.8479265317026,25354,0,1,0,4,3,1,2643,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,0,0,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1
"479","20","RL",79,10637,"Pave",NA,"Reg","Lvl","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2007,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",336,4,3,"PConc",6,3,6,6,1288,1,0,417,1705,"GasA",5,"Y","SBrkr",1718,0,0,1718,1,0,2,0,3,1,4,7,7,1,4,"Attchd",2007,2,3,826,3,3,1,208,44,0,0,0,0,NA,NA,NA,0,"9","2009","WD","Normal",12.6014874177848,18976,1,1,0,3,1,1,1718,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1
"480","30","RM",50,5925,"Pave",NA,"Reg","Bnk","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,7,1937,2000,"Hip","CompShg","Stucco","Stucco","BrkCmn",435,3,3,"BrkTil",2,3,0,3,168,1,0,739,907,"GasA",3,"Y","SBrkr",1131,0,0,1131,0,0,1,0,2,1,3,7,7,0,0,"Detchd",1995,1,2,672,3,3,1,0,72,0,0,0,0,NA,3,NA,0,"3","2007","WD","Alloca",11.40166982941,11230,1,1,0,73,3,7,1131,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,NA,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,NA,1,0,1,1
"481","20","RL",98,16033,"Pave",NA,"IR1","Lvl","FR2","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",378,4,3,"PConc",6,3,6,6,1261,1,0,572,1833,"GasA",5,"Y","SBrkr",1850,0,0,1850,1,0,2,0,3,1,4,8,7,1,4,"Attchd",2004,3,3,772,3,3,1,519,112,0,0,0,0,NA,NA,NA,0,"3","2006","WD","Normal",12.6946526603488,25278,1,1,0,6,4,1,1850,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1
"482","20","RL",72,11846,"Pave",NA,"IR1","HLS","Inside","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2003,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",562,4,3,"PConc",6,3,6,6,1567,1,0,225,1792,"GasA",5,"Y","SBrkr",1792,0,0,1792,1,0,2,0,2,1,6,6,7,1,4,"Attchd",2003,3,3,874,3,3,1,206,49,0,0,0,0,NA,NA,NA,0,"8","2006","WD","Normal",12.8320110763967,20777,1,1,0,7,4,2,1792,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,0,1,1
"483","70","RM",50,2500,"Pave","Pave","Reg","Lvl","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,1915,2005,"Gable","CompShg","Stucco","Stucco","None",0,4,3,"PConc",3,3,0,5,299,1,0,611,910,"GasA",5,"Y","SBrkr",916,910,0,1826,1,0,1,1,4,1,6,7,5,1,4,"Attchd",1915,1,1,164,2,2,1,0,0,0,0,0,0,NA,NA,NA,0,"6","2009","WD","Normal",11.9511803959014,8186,1,1,0,95,1,4,1826,NA,1,0,0,1,0,0,0,0,1,0,0,0,1,1,NA,NA,0,1,1,0,1,1,1,1,0,1,1,1,0,0,NA,1,1,1,1
"484","120","RM",32,4500,"Pave",NA,"Reg","Lvl","FR2","Gtl","Mitchel","Norm","Norm","Twnhs","1Story",6,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",116,3,3,"PConc",6,3,0,6,897,1,0,319,1216,"GasA",5,"Y","SBrkr",1216,0,0,1216,1,0,2,0,2,1,3,5,7,0,0,"Attchd",1998,1,2,402,3,3,1,0,125,0,0,0,0,NA,NA,NA,0,"5","2006","WD","Normal",12.0076217068063,10039,0,1,0,12,4,8,1216,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"485","20","RL",0,7758,"Pave",NA,"IR1","Lvl","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1962,2001,"Gable","CompShg","HdBoard","Plywood","None",0,3,4,"CBlock",3,3,0,5,588,1,0,411,999,"GasA",4,"Y","SBrkr",999,0,0,999,1,0,1,0,3,1,4,6,7,0,0,"Detchd",1963,1,1,264,3,3,1,0,132,0,0,0,0,NA,NA,NA,0,"3","2007","WD","Normal",11.7943379244084,12150,1,1,0,48,3,6,999,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,0,1,1,1
"486","20","RL",80,9600,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1950,2007,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"CBlock",3,3,0,5,607,1,0,506,1113,"GasA",4,"Y","SBrkr",1113,0,0,1113,0,0,1,0,3,1,4,5,7,1,4,"Attchd",1950,1,1,264,3,3,1,0,80,120,0,0,0,NA,NA,NA,0,"7","2009","WD","Normal",11.8981878657609,14596,1,1,0,60,1,2,1113,NA,1,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,0,1,1,1,1,1,NA,1,1,1,1
"487","20","RL",79,10289,"Pave",NA,"Reg","Lvl","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1965,1965,"Hip","CompShg","MetalSd","MetalSd","BrkFace",168,3,3,"CBlock",3,3,0,5,836,1,0,237,1073,"GasA",3,"Y","SBrkr",1073,0,0,1073,1,0,1,1,3,1,3,6,7,0,0,"Attchd",1965,2,2,515,3,3,1,0,0,0,0,0,0,NA,NA,NA,0,"6","2007","WD","Normal",11.9576112862317,15343,0,1,0,45,3,42,1073,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,1,1,1,0,1,1,1,1,0,1,1,0,1,1,NA,1,1,1,1
"488","20","RL",70,12243,"Pave",NA,"IR1","Lvl","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",5,6,1971,1971,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,3,3,5,998,1,0,486,1484,"GasA",4,"Y","SBrkr",1484,0,0,1484,0,0,2,0,3,1,3,7,7,1,3,"Attchd",1971,1,2,487,3,3,1,224,0,0,0,180,0,NA,NA,NA,0,"2","2007","WD","Normal",12.0725412529057,19140,0,1,0,39,3,36,1484,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,0,1,1,1
